Date,Close,Country,Ticker,Close,Close,Close,Close,Close
,^GSPC,,,^GDAXI,000001.SS,^FTSE,^GSPTSE,^N225
2023-04-26,,Canada,^GSPTSE,,,,20366.69921875,
2023-04-27,,Canada,^GSPTSE,,,,20522.599609375,
2023-04-28,,Canada,^GSPTSE,,,,20636.5,
2023-05-01,,Canada,^GSPTSE,,,,20615.099609375,
2023-05-02,,Canada,^GSPTSE,,,,20407.599609375,
2023-05-03,,Canada,^GSPTSE,,,,20354.69921875,
2023-05-04,,Canada,^GSPTSE,,,,20238.19921875,
2023-05-05,,Canada,^GSPTSE,,,,20542.0,
2023-05-08,,Canada,^GSPTSE,,,,20585.19921875,
2023-05-09,,Canada,^GSPTSE,,,,20585.69921875,
2023-05-10,,Canada,^GSPTSE,,,,20499.30078125,
2023-05-11,,Canada,^GSPTSE,,,,20417.599609375,
2023-05-12,,Canada,^GSPTSE,,,,20419.599609375,
2023-05-15,,Canada,^GSPTSE,,,,20540.0,
2023-05-16,,Canada,^GSPTSE,,,,20242.099609375,
2023-05-17,,Canada,^GSPTSE,,,,20296.400390625,
2023-05-18,,Canada,^GSPTSE,,,,20297.099609375,
2023-05-19,,Canada,^GSPTSE,,,,20351.099609375,
2023-05-23,,Canada,^GSPTSE,,,,20146.0,
2023-05-24,,Canada,^GSPTSE,,,,19927.69921875,
2023-05-25,,Canada,^GSPTSE,,,,19774.099609375,
2023-05-26,,Canada,^GSPTSE,,,,19920.30078125,
2023-05-29,,Canada,^GSPTSE,,,,19968.0,
2023-05-30,,Canada,^GSPTSE,,,,19739.69921875,
2023-05-31,,Canada,^GSPTSE,,,,19572.19921875,
2023-06-01,,Canada,^GSPTSE,,,,19672.30078125,
2023-06-02,,Canada,^GSPTSE,,,,20024.599609375,
2023-06-05,,Canada,^GSPTSE,,,,19931.599609375,
2023-06-06,,Canada,^GSPTSE,,,,20055.599609375,
2023-06-07,,Canada,^GSPTSE,,,,19983.69921875,
2023-06-08,,Canada,^GSPTSE,,,,19942.69921875,
2023-06-09,,Canada,^GSPTSE,,,,19892.099609375,
2023-06-12,,Canada,^GSPTSE,,,,19921.30078125,
2023-06-13,,Canada,^GSPTSE,,,,19990.400390625,
2023-06-14,,Canada,^GSPTSE,,,,20015.099609375,
2023-06-15,,Canada,^GSPTSE,,,,20027.400390625,
2023-06-16,,Canada,^GSPTSE,,,,19975.400390625,
2023-06-19,,Canada,^GSPTSE,,,,19934.19921875,
2023-06-20,,Canada,^GSPTSE,,,,19754.099609375,
2023-06-21,,Canada,^GSPTSE,,,,19706.0,
2023-06-22,,Canada,^GSPTSE,,,,19580.900390625,
2023-06-23,,Canada,^GSPTSE,,,,19418.19921875,
2023-06-26,,Canada,^GSPTSE,,,,19587.30078125,
2023-06-27,,Canada,^GSPTSE,,,,19733.099609375,
2023-06-28,,Canada,^GSPTSE,,,,19818.900390625,
2023-06-29,,Canada,^GSPTSE,,,,19913.19921875,
2023-06-30,,Canada,^GSPTSE,,,,20155.30078125,
2023-07-04,,Canada,^GSPTSE,,,,20204.900390625,
2023-07-05,,Canada,^GSPTSE,,,,20103.900390625,
2023-07-06,,Canada,^GSPTSE,,,,19810.69921875,
2023-07-07,,Canada,^GSPTSE,,,,19831.0,
2023-07-10,,Canada,^GSPTSE,,,,19822.5,
2023-07-11,,Canada,^GSPTSE,,,,19878.599609375,
2023-07-12,,Canada,^GSPTSE,,,,20070.80078125,
2023-07-13,,Canada,^GSPTSE,,,,20277.599609375,
2023-07-14,,Canada,^GSPTSE,,,,20262.099609375,
2023-07-17,,Canada,^GSPTSE,,,,20226.80078125,
2023-07-18,,Canada,^GSPTSE,,,,20376.599609375,
2023-07-19,,Canada,^GSPTSE,,,,20491.19921875,
2023-07-20,,Canada,^GSPTSE,,,,20436.900390625,
2023-07-21,,Canada,^GSPTSE,,,,20547.5,
2023-07-24,,Canada,^GSPTSE,,,,20582.099609375,
2023-07-25,,Canada,^GSPTSE,,,,20551.5,
2023-07-26,,Canada,^GSPTSE,,,,20561.599609375,
2023-07-27,,Canada,^GSPTSE,,,,20385.5,
2023-07-28,,Canada,^GSPTSE,,,,20519.400390625,
2023-07-31,,Canada,^GSPTSE,,,,20626.599609375,
2023-08-01,,Canada,^GSPTSE,,,,20532.900390625,
2023-08-02,,Canada,^GSPTSE,,,,20218.19921875,
2023-08-03,,Canada,^GSPTSE,,,,20120.69921875,
2023-08-04,,Canada,^GSPTSE,,,,20236.0,
2023-08-08,,Canada,^GSPTSE,,,,20206.0,
2023-08-09,,Canada,^GSPTSE,,,,20275.30078125,
2023-08-10,,Canada,^GSPTSE,,,,20342.900390625,
2023-08-11,,Canada,^GSPTSE,,,,20407.599609375,
2023-08-14,,Canada,^GSPTSE,,,,20290.5,
2023-08-15,,Canada,^GSPTSE,,,,19899.80078125,
2023-08-16,,Canada,^GSPTSE,,,,19899.099609375,
2023-08-17,,Canada,^GSPTSE,,,,19812.19921875,
2023-08-18,,Canada,^GSPTSE,,,,19818.400390625,
2023-08-21,,Canada,^GSPTSE,,,,19784.900390625,
2023-08-22,,Canada,^GSPTSE,,,,19691.19921875,
2023-08-23,,Canada,^GSPTSE,,,,19879.80078125,
2023-08-24,,Canada,^GSPTSE,,,,19775.80078125,
2023-08-25,,Canada,^GSPTSE,,,,19835.80078125,
2023-08-28,,Canada,^GSPTSE,,,,20025.099609375,
2023-08-29,,Canada,^GSPTSE,,,,20290.400390625,
2023-08-30,,Canada,^GSPTSE,,,,20330.30078125,
2023-08-31,,Canada,^GSPTSE,,,,20292.599609375,
2023-09-01,,Canada,^GSPTSE,,,,20545.400390625,
2023-09-05,,Canada,^GSPTSE,,,,20413.80078125,
2023-09-06,,Canada,^GSPTSE,,,,20227.0,
2023-09-07,,Canada,^GSPTSE,,,,20132.099609375,
2023-09-08,,Canada,^GSPTSE,,,,20074.69921875,
2023-09-11,,Canada,^GSPTSE,,,,20182.80078125,
2023-09-12,,Canada,^GSPTSE,,,,20223.099609375,
2023-09-13,,Canada,^GSPTSE,,,,20278.900390625,
2023-09-14,,Canada,^GSPTSE,,,,20567.80078125,
2023-09-15,,Canada,^GSPTSE,,,,20622.30078125,
2023-09-18,,Canada,^GSPTSE,,,,20492.80078125,
2023-09-19,,Canada,^GSPTSE,,,,20218.900390625,
2023-09-20,,Canada,^GSPTSE,,,,20214.69921875,
2023-09-21,,Canada,^GSPTSE,,,,19791.599609375,
2023-09-22,,Canada,^GSPTSE,,,,19780.0,
2023-09-25,,Canada,^GSPTSE,,,,19800.599609375,
2023-09-26,,Canada,^GSPTSE,,,,19556.19921875,
2023-09-27,,Canada,^GSPTSE,,,,19436.0,
2023-09-28,,Canada,^GSPTSE,,,,19590.69921875,
2023-09-29,,Canada,^GSPTSE,,,,19541.30078125,
2023-10-02,,Canada,^GSPTSE,,,,19177.19921875,
2023-10-03,,Canada,^GSPTSE,,,,19020.900390625,
2023-10-04,,Canada,^GSPTSE,,,,19034.80078125,
2023-10-05,,Canada,^GSPTSE,,,,19137.80078125,
2023-10-06,,Canada,^GSPTSE,,,,19246.099609375,
2023-10-10,,Canada,^GSPTSE,,,,19501.19921875,
2023-10-11,,Canada,^GSPTSE,,,,19663.80078125,
2023-10-12,,Canada,^GSPTSE,,,,19500.19921875,
2023-10-13,,Canada,^GSPTSE,,,,19462.900390625,
2023-10-16,,Canada,^GSPTSE,,,,19620.80078125,
2023-10-17,,Canada,^GSPTSE,,,,19692.80078125,
2023-10-18,,Canada,^GSPTSE,,,,19450.69921875,
2023-10-19,,Canada,^GSPTSE,,,,19348.80078125,
2023-10-20,,Canada,^GSPTSE,,,,19115.599609375,
2023-10-23,,Canada,^GSPTSE,,,,19046.69921875,
2023-10-24,,Canada,^GSPTSE,,,,18986.5,
2023-10-25,,Canada,^GSPTSE,,,,18947.900390625,
2023-10-26,,Canada,^GSPTSE,,,,18875.30078125,
2023-10-27,,Canada,^GSPTSE,,,,18737.400390625,
2023-10-30,,Canada,^GSPTSE,,,,18856.80078125,
2023-10-31,,Canada,^GSPTSE,,,,18873.5,
2023-11-01,,Canada,^GSPTSE,,,,19079.0,
2023-11-02,,Canada,^GSPTSE,,,,19626.30078125,
2023-11-03,,Canada,^GSPTSE,,,,19824.900390625,
2023-11-06,,Canada,^GSPTSE,,,,19743.900390625,
2023-11-07,,Canada,^GSPTSE,,,,19575.599609375,
2023-11-08,,Canada,^GSPTSE,,,,19530.19921875,
2023-11-09,,Canada,^GSPTSE,,,,19587.400390625,
2023-11-10,,Canada,^GSPTSE,,,,19654.5,
2023-11-13,,Canada,^GSPTSE,,,,19709.19921875,
2023-11-14,,Canada,^GSPTSE,,,,20023.69921875,
2023-11-15,,Canada,^GSPTSE,,,,20057.900390625,
2023-11-16,,Canada,^GSPTSE,,,,20053.099609375,
2023-11-17,,Canada,^GSPTSE,,,,20175.80078125,
2023-11-20,,Canada,^GSPTSE,,,,20246.5,
2023-11-21,,Canada,^GSPTSE,,,,20110.0,
2023-11-22,,Canada,^GSPTSE,,,,20114.0,
2023-11-23,,Canada,^GSPTSE,,,,20116.69921875,
2023-11-24,,Canada,^GSPTSE,,,,20103.099609375,
2023-11-27,,Canada,^GSPTSE,,,,20032.69921875,
2023-11-28,,Canada,^GSPTSE,,,,20036.80078125,
2023-11-29,,Canada,^GSPTSE,,,,20116.19921875,
2023-11-30,,Canada,^GSPTSE,,,,20236.30078125,
2023-12-01,,Canada,^GSPTSE,,,,20452.900390625,
2023-12-04,,Canada,^GSPTSE,,,,20410.19921875,
2023-12-05,,Canada,^GSPTSE,,,,20375.900390625,
2023-12-06,,Canada,^GSPTSE,,,,20274.19921875,
2023-12-07,,Canada,^GSPTSE,,,,20278.5,
2023-12-08,,Canada,^GSPTSE,,,,20331.5,
2023-12-11,,Canada,^GSPTSE,,,,20318.400390625,
2023-12-12,,Canada,^GSPTSE,,,,20233.80078125,
2023-12-13,,Canada,^GSPTSE,,,,20629.5,
2023-12-14,,Canada,^GSPTSE,,,,20778.80078125,
2023-12-15,,Canada,^GSPTSE,,,,20529.19921875,
2023-12-18,,Canada,^GSPTSE,,,,20622.69921875,
2023-12-19,,Canada,^GSPTSE,,,,20839.599609375,
2023-12-20,,Canada,^GSPTSE,,,,20600.80078125,
2023-12-21,,Canada,^GSPTSE,,,,20765.69921875,
2023-12-22,,Canada,^GSPTSE,,,,20881.19921875,
2023-12-27,,Canada,^GSPTSE,,,,21015.900390625,
2023-12-28,,Canada,^GSPTSE,,,,20929.400390625,
2023-12-29,,Canada,^GSPTSE,,,,20958.400390625,
2024-01-02,,Canada,^GSPTSE,,,,20872.099609375,
2024-01-03,,Canada,^GSPTSE,,,,20818.599609375,
2024-01-04,,Canada,^GSPTSE,,,,20871.400390625,
2024-01-05,,Canada,^GSPTSE,,,,20937.599609375,
2024-01-08,,Canada,^GSPTSE,,,,21074.900390625,
2024-01-09,,Canada,^GSPTSE,,,,20971.0,
2024-01-10,,Canada,^GSPTSE,,,,20989.400390625,
2024-01-11,,Canada,^GSPTSE,,,,20918.400390625,
2024-01-12,,Canada,^GSPTSE,,,,20990.19921875,
2024-01-15,,Canada,^GSPTSE,,,,21061.900390625,
2024-01-16,,Canada,^GSPTSE,,,,20948.099609375,
2024-01-17,,Canada,^GSPTSE,,,,20695.0,
2024-01-18,,Canada,^GSPTSE,,,,20756.69921875,
2024-01-19,,Canada,^GSPTSE,,,,20906.5,
2024-01-22,,Canada,^GSPTSE,,,,20924.30078125,
2024-01-23,,Canada,^GSPTSE,,,,21034.599609375,
2024-01-24,,Canada,^GSPTSE,,,,21025.80078125,
2024-01-25,,Canada,^GSPTSE,,,,21101.5,
2024-01-26,,Canada,^GSPTSE,,,,21125.30078125,
2024-01-29,,Canada,^GSPTSE,,,,21200.099609375,
2024-01-30,,Canada,^GSPTSE,,,,21227.900390625,
2024-01-31,,Canada,^GSPTSE,,,,21021.900390625,
2024-02-01,,Canada,^GSPTSE,,,,21119.19921875,
2024-02-02,,Canada,^GSPTSE,,,,21085.099609375,
2024-02-05,,Canada,^GSPTSE,,,,20871.900390625,
2024-02-06,,Canada,^GSPTSE,,,,20957.69921875,
2024-02-07,,Canada,^GSPTSE,,,,20969.19921875,
2024-02-08,,Canada,^GSPTSE,,,,20919.599609375,
2024-02-09,,Canada,^GSPTSE,,,,21009.599609375,
2024-02-12,,Canada,^GSPTSE,,,,21067.30078125,
2024-02-13,,Canada,^GSPTSE,,,,20585.0,
2024-02-14,,Canada,^GSPTSE,,,,20889.400390625,
2024-02-15,,Canada,^GSPTSE,,,,21222.69921875,
2024-02-16,,Canada,^GSPTSE,,,,21255.599609375,
2024-02-20,,Canada,^GSPTSE,,,,21217.5,
2024-02-21,,Canada,^GSPTSE,,,,21172.400390625,
2024-02-22,,Canada,^GSPTSE,,,,21318.099609375,
2024-02-23,,Canada,^GSPTSE,,,,21413.19921875,
2024-02-26,,Canada,^GSPTSE,,,,21324.30078125,
2024-02-27,,Canada,^GSPTSE,,,,21318.900390625,
2024-02-28,,Canada,^GSPTSE,,,,21243.80078125,
2024-02-29,,Canada,^GSPTSE,,,,21363.599609375,
2024-03-01,,Canada,^GSPTSE,,,,21552.400390625,
2024-03-04,,Canada,^GSPTSE,,,,21531.099609375,
2024-03-05,,Canada,^GSPTSE,,,,21525.900390625,
2024-03-06,,Canada,^GSPTSE,,,,21594.0,
2024-03-07,,Canada,^GSPTSE,,,,21794.599609375,
2024-03-08,,Canada,^GSPTSE,,,,21737.5,
2024-03-11,,Canada,^GSPTSE,,,,21769.19921875,
2024-03-12,,Canada,^GSPTSE,,,,21831.0,
2024-03-13,,Canada,^GSPTSE,,,,21970.099609375,
2024-03-14,,Canada,^GSPTSE,,,,21829.900390625,
2024-03-15,,Canada,^GSPTSE,,,,21849.19921875,
2024-03-18,,Canada,^GSPTSE,,,,21837.19921875,
2024-03-19,,Canada,^GSPTSE,,,,21860.599609375,
2024-03-20,,Canada,^GSPTSE,,,,22045.69921875,
2024-03-21,,Canada,^GSPTSE,,,,22087.30078125,
2024-03-22,,Canada,^GSPTSE,,,,21984.099609375,
2024-03-25,,Canada,^GSPTSE,,,,21942.30078125,
2024-03-26,,Canada,^GSPTSE,,,,21912.5,
2024-03-27,,Canada,^GSPTSE,,,,22107.099609375,
2024-03-28,,Canada,^GSPTSE,,,,22167.0,
2024-04-01,,Canada,^GSPTSE,,,,22185.30078125,
2024-04-02,,Canada,^GSPTSE,,,,22075.099609375,
2024-04-03,,Canada,^GSPTSE,,,,22112.5,
2024-04-04,,Canada,^GSPTSE,,,,22051.80078125,
2024-04-05,,Canada,^GSPTSE,,,,22264.400390625,
2024-04-08,,Canada,^GSPTSE,,,,22260.30078125,
2024-04-09,,Canada,^GSPTSE,,,,22361.80078125,
2024-04-10,,Canada,^GSPTSE,,,,22199.099609375,
2024-04-11,,Canada,^GSPTSE,,,,22110.099609375,
2024-04-12,,Canada,^GSPTSE,,,,21900.0,
2024-04-15,,Canada,^GSPTSE,,,,21740.19921875,
2024-04-16,,Canada,^GSPTSE,,,,21642.900390625,
2024-04-17,,Canada,^GSPTSE,,,,21656.099609375,
2024-04-18,,Canada,^GSPTSE,,,,21708.400390625,
2024-04-19,,Canada,^GSPTSE,,,,21807.400390625,
2024-04-22,,Canada,^GSPTSE,,,,21872.0,
2024-04-23,,Canada,^GSPTSE,,,,22011.69921875,
2024-04-24,,Canada,^GSPTSE,,,,21873.69921875,
2024-04-25,,Canada,^GSPTSE,,,,21885.400390625,
2024-04-26,,Canada,^GSPTSE,,,,21969.19921875,
2024-04-29,,Canada,^GSPTSE,,,,22011.599609375,
2024-04-30,,Canada,^GSPTSE,,,,21714.5,
2024-05-01,,Canada,^GSPTSE,,,,21728.599609375,
2024-05-02,,Canada,^GSPTSE,,,,21823.19921875,
2024-05-03,,Canada,^GSPTSE,,,,21947.400390625,
2024-05-06,,Canada,^GSPTSE,,,,22259.5,
2024-05-07,,Canada,^GSPTSE,,,,22290.599609375,
2024-05-08,,Canada,^GSPTSE,,,,22259.19921875,
2024-05-09,,Canada,^GSPTSE,,,,22375.80078125,
2024-05-10,,Canada,^GSPTSE,,,,22308.900390625,
2024-05-13,,Canada,^GSPTSE,,,,22259.19921875,
2024-05-14,,Canada,^GSPTSE,,,,22243.30078125,
2024-05-15,,Canada,^GSPTSE,,,,22284.80078125,
2024-05-16,,Canada,^GSPTSE,,,,22299.80078125,
2024-05-17,,Canada,^GSPTSE,,,,22465.400390625,
2024-05-21,,Canada,^GSPTSE,,,,22468.19921875,
2024-05-22,,Canada,^GSPTSE,,,,22346.80078125,
2024-05-23,,Canada,^GSPTSE,,,,22200.80078125,
2024-05-24,,Canada,^GSPTSE,,,,22320.900390625,
2024-05-27,,Canada,^GSPTSE,,,,22373.400390625,
2024-05-28,,Canada,^GSPTSE,,,,22265.099609375,
2024-05-29,,Canada,^GSPTSE,,,,21898.0,
2024-05-30,,Canada,^GSPTSE,,,,22071.69921875,
2024-05-31,,Canada,^GSPTSE,,,,22269.099609375,
2024-06-03,,Canada,^GSPTSE,,,,22116.69921875,
2024-06-04,,Canada,^GSPTSE,,,,21978.19921875,
2024-06-05,,Canada,^GSPTSE,,,,22145.0,
2024-06-06,,Canada,^GSPTSE,,,,22229.099609375,
2024-06-07,,Canada,^GSPTSE,,,,22007.0,
2024-06-10,,Canada,^GSPTSE,,,,22069.80078125,
2024-06-11,,Canada,^GSPTSE,,,,21887.30078125,
2024-06-12,,Canada,^GSPTSE,,,,21961.599609375,
2024-06-13,,Canada,^GSPTSE,,,,21698.099609375,
2024-06-14,,Canada,^GSPTSE,,,,21639.099609375,
2024-06-17,,Canada,^GSPTSE,,,,21587.900390625,
2024-06-18,,Canada,^GSPTSE,,,,21611.30078125,
2024-06-19,,Canada,^GSPTSE,,,,21516.900390625,
2024-06-20,,Canada,^GSPTSE,,,,21581.400390625,
2024-06-21,,Canada,^GSPTSE,,,,21554.900390625,
2024-06-24,,Canada,^GSPTSE,,,,21848.599609375,
2024-06-25,,Canada,^GSPTSE,,,,21788.5,
2024-06-26,,Canada,^GSPTSE,,,,21793.900390625,
2024-06-27,,Canada,^GSPTSE,,,,21942.19921875,
2024-06-28,,Canada,^GSPTSE,,,,21875.80078125,
2024-07-02,,Canada,^GSPTSE,,,,21953.80078125,
2024-07-03,,Canada,^GSPTSE,,,,22223.69921875,
2024-07-04,,Canada,^GSPTSE,,,,22244.0,
2024-07-05,,Canada,^GSPTSE,,,,22059.0,
2024-07-08,,Canada,^GSPTSE,,,,22126.099609375,
2024-07-09,,Canada,^GSPTSE,,,,22042.5,
2024-07-10,,Canada,^GSPTSE,,,,22350.19921875,
2024-07-11,,Canada,^GSPTSE,,,,22544.099609375,
2024-07-12,,Canada,^GSPTSE,,,,22673.5,
2024-07-15,,Canada,^GSPTSE,,,,22751.69921875,
2024-07-16,,Canada,^GSPTSE,,,,22995.400390625,
2024-07-17,,Canada,^GSPTSE,,,,22851.19921875,
2024-07-18,,Canada,^GSPTSE,,,,22726.80078125,
2024-07-19,,Canada,^GSPTSE,,,,22690.400390625,
2024-07-22,,Canada,^GSPTSE,,,,22872.69921875,
2024-07-23,,Canada,^GSPTSE,,,,22813.80078125,
2024-07-24,,Canada,^GSPTSE,,,,22639.599609375,
2024-07-25,,Canada,^GSPTSE,,,,22608.0,
2024-07-26,,Canada,^GSPTSE,,,,22814.80078125,
2024-07-29,,Canada,^GSPTSE,,,,22779.599609375,
2024-07-30,,Canada,^GSPTSE,,,,22824.69921875,
2024-07-31,,Canada,^GSPTSE,,,,23110.80078125,
2024-08-01,,Canada,^GSPTSE,,,,22723.19921875,
2024-08-02,,Canada,^GSPTSE,,,,22227.599609375,
2024-08-06,,Canada,^GSPTSE,,,,21979.400390625,
2024-08-07,,Canada,^GSPTSE,,,,21881.0,
2024-08-08,,Canada,^GSPTSE,,,,22225.599609375,
2024-08-09,,Canada,^GSPTSE,,,,22311.30078125,
2024-08-12,,Canada,^GSPTSE,,,,22398.900390625,
2024-08-13,,Canada,^GSPTSE,,,,22618.19921875,
2024-08-14,,Canada,^GSPTSE,,,,22760.0,
2024-08-15,,Canada,^GSPTSE,,,,23032.69921875,
2024-08-16,,Canada,^GSPTSE,,,,23054.599609375,
2024-08-19,,Canada,^GSPTSE,,,,23116.400390625,
2024-08-20,,Canada,^GSPTSE,,,,23037.400390625,
2024-08-21,,Canada,^GSPTSE,,,,23121.69921875,
2024-08-22,,Canada,^GSPTSE,,,,23037.5,
2024-08-23,,Canada,^GSPTSE,,,,23286.099609375,
2024-08-26,,Canada,^GSPTSE,,,,23349.0,
2024-08-27,,Canada,^GSPTSE,,,,23260.0,
2024-08-28,,Canada,^GSPTSE,,,,23127.0,
2024-08-29,,Canada,^GSPTSE,,,,23227.5,
2024-08-30,,Canada,^GSPTSE,,,,23346.19921875,
2024-09-03,,Canada,^GSPTSE,,,,23042.5,
2024-09-04,,Canada,^GSPTSE,,,,23040.80078125,
2024-09-05,,Canada,^GSPTSE,,,,22988.30078125,
2024-09-06,,Canada,^GSPTSE,,,,22781.400390625,
2024-09-09,,Canada,^GSPTSE,,,,23027.19921875,
2024-09-10,,Canada,^GSPTSE,,,,23003.099609375,
2024-09-11,,Canada,^GSPTSE,,,,23211.19921875,
2024-09-12,,Canada,^GSPTSE,,,,23475.099609375,
2024-09-13,,Canada,^GSPTSE,,,,23568.69921875,
2024-09-16,,Canada,^GSPTSE,,,,23702.099609375,
2024-09-17,,Canada,^GSPTSE,,,,23677.69921875,
2024-09-18,,Canada,^GSPTSE,,,,23592.599609375,
2024-09-19,,Canada,^GSPTSE,,,,23866.30078125,
2024-09-20,,Canada,^GSPTSE,,,,23867.400390625,
2024-09-23,,Canada,^GSPTSE,,,,23894.69921875,
2024-09-24,,Canada,^GSPTSE,,,,23952.19921875,
2024-09-25,,Canada,^GSPTSE,,,,23905.900390625,
2024-09-26,,Canada,^GSPTSE,,,,24033.80078125,
2024-09-27,,Canada,^GSPTSE,,,,23956.80078125,
2024-09-30,,Canada,^GSPTSE,,,,24000.400390625,
2024-10-01,,Canada,^GSPTSE,,,,24034.0,
2024-10-02,,Canada,^GSPTSE,,,,24001.599609375,
2024-10-03,,Canada,^GSPTSE,,,,23968.5,
2024-10-04,,Canada,^GSPTSE,,,,24162.80078125,
2024-10-07,,Canada,^GSPTSE,,,,24102.69921875,
2024-10-08,,Canada,^GSPTSE,,,,24072.5,
2024-10-09,,Canada,^GSPTSE,,,,24224.900390625,
2024-10-10,,Canada,^GSPTSE,,,,24302.30078125,
2024-10-11,,Canada,^GSPTSE,,,,24471.19921875,
2024-10-15,,Canada,^GSPTSE,,,,24439.099609375,
2024-10-16,,Canada,^GSPTSE,,,,24561.19921875,
2024-10-17,,Canada,^GSPTSE,,,,24690.5,
2024-10-18,,Canada,^GSPTSE,,,,24822.5,
2024-10-21,,Canada,^GSPTSE,,,,24723.30078125,
2024-10-22,,Canada,^GSPTSE,,,,24689.69921875,
2024-10-23,,Canada,^GSPTSE,,,,24573.599609375,
2024-10-24,,Canada,^GSPTSE,,,,24551.599609375,
2024-10-25,,Canada,^GSPTSE,,,,24463.69921875,
2024-10-28,,Canada,^GSPTSE,,,,24565.69921875,
2024-10-29,,Canada,^GSPTSE,,,,24562.599609375,
2024-10-30,,Canada,^GSPTSE,,,,24507.80078125,
2024-10-31,,Canada,^GSPTSE,,,,24156.900390625,
2024-11-01,,Canada,^GSPTSE,,,,24255.19921875,
2024-11-04,,Canada,^GSPTSE,,,,24256.099609375,
2024-11-05,,Canada,^GSPTSE,,,,24387.900390625,
2024-11-06,,Canada,^GSPTSE,,,,24637.5,
2024-11-07,,Canada,^GSPTSE,,,,24845.900390625,
2024-11-08,,Canada,^GSPTSE,,,,24759.400390625,
2024-11-11,,Canada,^GSPTSE,,,,24789.30078125,
2024-11-12,,Canada,^GSPTSE,,,,24923.0,
2024-11-13,,Canada,^GSPTSE,,,,24989.0,
2024-11-14,,Canada,^GSPTSE,,,,25049.69921875,
2024-11-15,,Canada,^GSPTSE,,,,24890.69921875,
2024-11-18,,Canada,^GSPTSE,,,,24976.900390625,
2024-11-19,,Canada,^GSPTSE,,,,25010.80078125,
2024-11-20,,Canada,^GSPTSE,,,,25036.5,
2024-11-21,,Canada,^GSPTSE,,,,25390.69921875,
2024-11-22,,Canada,^GSPTSE,,,,25444.30078125,
2024-11-25,,Canada,^GSPTSE,,,,25410.400390625,
2024-11-26,,Canada,^GSPTSE,,,,25405.099609375,
2024-11-27,,Canada,^GSPTSE,,,,25488.30078125,
2024-11-28,,Canada,^GSPTSE,,,,25543.5,
2024-11-29,,Canada,^GSPTSE,,,,25648.0,
2024-12-02,,Canada,^GSPTSE,,,,25590.30078125,
2024-12-03,,Canada,^GSPTSE,,,,25635.69921875,
2024-12-04,,Canada,^GSPTSE,,,,25641.19921875,
2024-12-05,,Canada,^GSPTSE,,,,25680.0,
2024-12-06,,Canada,^GSPTSE,,,,25691.80078125,
2024-12-09,,Canada,^GSPTSE,,,,25625.400390625,
2024-12-10,,Canada,^GSPTSE,,,,25504.30078125,
2024-12-11,,Canada,^GSPTSE,,,,25657.69921875,
2024-12-12,,Canada,^GSPTSE,,,,25410.69921875,
2024-12-13,,Canada,^GSPTSE,,,,25274.30078125,
2024-12-16,,Canada,^GSPTSE,,,,25147.19921875,
2024-12-17,,Canada,^GSPTSE,,,,25119.69921875,
2024-12-18,,Canada,^GSPTSE,,,,24557.0,
2024-12-19,,Canada,^GSPTSE,,,,24413.900390625,
2024-12-20,,Canada,^GSPTSE,,,,24599.5,
2024-12-23,,Canada,^GSPTSE,,,,24749.0,
2024-12-24,,Canada,^GSPTSE,,,,24846.80078125,
2024-12-27,,Canada,^GSPTSE,,,,24796.400390625,
2024-12-30,,Canada,^GSPTSE,,,,24620.599609375,
2024-12-31,,Canada,^GSPTSE,,,,24727.900390625,
2025-01-02,,Canada,^GSPTSE,,,,24898.0,
2025-01-03,,Canada,^GSPTSE,,,,25073.5,
2025-01-06,,Canada,^GSPTSE,,,,24999.80078125,
2025-01-07,,Canada,^GSPTSE,,,,24929.900390625,
2025-01-08,,Canada,^GSPTSE,,,,25051.69921875,
2025-01-09,,Canada,^GSPTSE,,,,25073.400390625,
2025-01-10,,Canada,^GSPTSE,,,,24767.69921875,
2025-01-13,,Canada,^GSPTSE,,,,24536.30078125,
2025-01-14,,Canada,^GSPTSE,,,,24588.599609375,
2025-01-15,,Canada,^GSPTSE,,,,24789.30078125,
2025-01-16,,Canada,^GSPTSE,,,,24846.19921875,
2025-01-17,,Canada,^GSPTSE,,,,25067.900390625,
2025-01-20,,Canada,^GSPTSE,,,,25130.80078125,
2025-01-21,,Canada,^GSPTSE,,,,25281.599609375,
2025-01-22,,Canada,^GSPTSE,,,,25311.5,
2025-01-23,,Canada,^GSPTSE,,,,25434.099609375,
2025-01-24,,Canada,^GSPTSE,,,,25468.5,
2025-01-27,,Canada,^GSPTSE,,,,25289.19921875,
2025-01-28,,Canada,^GSPTSE,,,,25419.5,
2025-01-29,,Canada,^GSPTSE,,,,25473.30078125,
2025-01-30,,Canada,^GSPTSE,,,,25808.30078125,
2025-01-31,,Canada,^GSPTSE,,,,25533.099609375,
2025-02-03,,Canada,^GSPTSE,,,,25241.80078125,
2025-02-04,,Canada,^GSPTSE,,,,25279.400390625,
2025-02-05,,Canada,^GSPTSE,,,,25569.80078125,
2025-02-06,,Canada,^GSPTSE,,,,25534.5,
2025-02-07,,Canada,^GSPTSE,,,,25442.900390625,
2025-02-10,,Canada,^GSPTSE,,,,25658.900390625,
2025-02-11,,Canada,^GSPTSE,,,,25631.80078125,
2025-02-12,,Canada,^GSPTSE,,,,25563.099609375,
2025-02-13,,Canada,^GSPTSE,,,,25698.5,
